"ep_airdate","tweet_id","text_clean","n_questions"
"2018-11-22","1065738722505883648","In trying to please ‘all of the people’, has Theresa May only succeeded in pleasing none?",4
"2018-11-22","1065745793519427587","Does Mrs May's Brexit mean Remain?",4
"2018-11-22","1065746851956183041","Is Denise Coates an astute businesswoman whose success we should celebrate ora business taking advantage of vulnerable people?",4
"2018-11-22","1065750139996958720","1 in 200 Britons are sleeping rough or in temporary accommodation. How has this been allowed to happen?",4
"2018-11-29","1068275649637421060","If “all forms of Brexit will leave the UK worse off” why are we carrying on with it?",6
"2018-11-29","1068279908382765056","If the Brexit vote in the Commons is defeated, what next?",6
"2018-11-29","1068281962400530433","Is it not time for Labour to take up opposition and represent the 48% (and growing) who wish to remain?",6
"2018-11-29","1068284938385002496","Will Brexit he a good deal for UK fishermen or will they be sold down the river again?",6
"2018-11-29","1068286715167760384","Will the debate between Mrs May and Mr Corbyn be a waste of prime time TV?",6
"2018-11-29","1068287461212725250","What should he done to tackle the crisis of young people’s emotional and mental health?",6
"2018-12-06","1070812162292113409","Will the Brexit deal be rejected, and if so, what will happen next?",5
"2018-12-06","1070817057757937667","Isn't it time Labour and other MPs Stop fantasising about getting a hetter Brexit deal and instead hack areal deal on Tuesday?",5
"2018-12-06","1070820087786102785","Should the Prime Minister resign if her Brexit deal is voted down by parliament?",5
"2018-12-06","1070822838779723777","David Attenborough has warned that climate change is the greatest threat to humanity; /am 16 and can see these changes. Why aren't politicians doing enough?",5
"2018-12-06","1070825077858594816","Does the panel agree with Metropolitan Police officers knocking into suspected moped criminals - knocking them off their bikes during high speed pursuits?",5
"2018-12-13","1073348993281871880","Will Theresa May be having lame duck for Christmas?",5
"2018-12-13","1073351592605306887","Would another leader of the Conservative Party actually be able to achieve anything different to the Prime Minister?",5
"2018-12-13","1073355110816854017","Would you consider a second (and better informed) referendum the most democratic way forward?",5
"2018-12-13","1073360013970804737","What would it actually take for Corbyn to vote for Mrs May’s deal?",5
"2018-12-13","1073361445730033667","Is it realistic to expect comedians to sign behavioural contracts or should comedy be free from censorship?",5
"2019-01-10","1083495911844704256","Has the government lost control of the Brexit process?",3
"2019-01-10","1083500150973255680","When will Labour stop playing party politics in an attempt to force a general election?",3
"2019-01-10","1083505265469739011","How do we make London’s Streets safe again?",3
"2019-01-17","1086032264348221440","Is there any deal that can achieve a parliamentary majority?",4
"2019-01-17","1086037306144886785","Which red lines should he scrapped so the UK is not left red-faced?",4
"2019-01-17","1086040843679600646","Would a people’s vote be anything other than a democratic catastrophe?",4
"2019-01-17","1086045271191183360","To combat global warming, is it time we all went vegan?",4
"2019-01-24","1088569231359262720","Will the country stomach a Brexit delay beyond March 29th?",4
"2019-01-24","1088573846213615618","If James Dyson really believes in Brexit, why has he moved his head office to Singapore?",4
"2019-01-24","1088578135614992384","What should be done to protect young people from inappropriate social media content to help reduce the levels of suicide and self-harm?",4
"2019-01-24","1088582579572350976","At what age should one no longer be allowed to rive?",4
"2019-01-31","1091105794232406017","Are you ‘prepping’ for a ‘no deal’ Brexit? Have you any advice on what to stockpile?",4
"2019-01-31","1091110062016380928","Does Theresa May really think she can get another deal with the EU?",4
"2019-01-31","1091114379444133888","What do the Government plan to do to tackle the problem of homelessness and the increasing number of desperate people we see living on the streets of our towns and cities",4
"2019-01-31","1091118327190208514","For better or worse, should western powers try to interfere with Venezuela's current political climate?",4
"2019-02-07","1093642415964151808","Do you agree with Donald Tusk, that there is a ‘special place in hell’ for those who implemented Brexit without a plan?",3
"2019-02-07","1093652446277263366","Is cancelling the premier of Liam Neeson’s latest film an overreaction to his confessed actions 4 decades ago?",3
"2019-02-07","1093656184685584384","Why ts there a bar in the Houses of Parliament, are they not there to work?",3
"2019-02-14","1096179229522345984","Should the school girl from Bethnal Green who joined ISIS be allowed back into the UK?",4
"2019-02-14","1096182743631884289","The Brexit plan appears no further forward. Have the British people been let down by politicians pursuing individual agendas?",4
"2019-02-14","1096188182318776321","With the ever increasing estimated costs, is it now time to scrap HS2?",4
"2019-02-14","1096190706899714049","Is Winston Churchill a hero or a villain?",4
"2019-02-21","1098716030145347584","Is leaving a party to join an independent group with no by-election an insult to voters and to democracy",3
"2019-02-21","1098721866833973248","Have both the major political parties moved too far from the centre ground?",3
"2019-02-21","1098727355684663299","Is the Home Secretary playing political games with the life of Shamima Begum?",3
"2019-02-28","1101252921189154816","Is any extension to Article 50 a hetrayal of the Brexit referendum result?",2
"2019-02-28","1101258872042520580","Does Jeremy Corhyn’s handling of Anti-Semitism mean he’s unfit to be Prime Minister?",2
"2019-03-07","1103793054023061504","Is it now parliament's view that any deal would he better than a “no deal”?",1
"2019-03-14","1106325018416480256","Is there purpose to extending Article 90 or are we simply delaying the inevitable?",3
"2019-03-14","1106329358258577410","If Theresa May's plan is allowed so many votes, aren't the people entitled to a second referendum?",3
"2019-03-14","1106333454730448897","Is the Prime Minister putting party hefore country by not seeking cross party compromise on her deal?",3
"2019-03-21","1108861285679157249","Is an extension conditional on avote nothing more than blackmail?",2
"2019-03-21","1108870234428133376","With the DUP and Sinn Fein still in deadlock, is it time for the Secretary of State to bring in direct rule to NI?",2
"2019-03-28","1111397342916370432","Tomorrow we should be leaving the EU. We are not. Who's to blame for this abject failure?",4
"2019-03-28","1111403332768141313","Why should MPs pass the Withdrawal Agreement tomorrow if they have no idea how Brexit will subsequently he implemented?",4
"2019-03-28","1111405013643882499","When Theresa May finally goes, will we have a general election or be faced with another prime minister no one voted for?",4
"2019-03-28","1111408816501882880","Is it morally right for 5 year old children to learn about LGBT issues in school?",4
"2019-04-04","1113918984309682182","Has Theresa May finally seen sense or has she set the trap for Labour to tear itself apart?",1
"2019-04-25","1121528984863424513","Is it embarassing that a 16-year old from Sweden has done more to raise public awareness of the catastrophic effects of climate change than an entire generation of politicians?",3
"2019-04-25","1121534428059193350","With the launch of the two new political parties, how concerned Should mainstream parties he?",3
"2019-04-25","1121539633408552966","I will welcome the visit of President Trump, the elected leader of the USA. Do you agree with me?",3
"2019-05-02","1124065455033942019","Should Gavin Williamson be prosecuted for breaching the Official Secrets Act?",4
"2019-05-02","1124069681554427904","If we end up with a customs union have the politicians failed those who voted to leave the EU?",4
"2019-05-02","1124074236673503239","Should rape victims be obliged to hand over their mobile phones in order to pursue their alleged assailant",4
"2019-05-02","1124077859331543047","Why should the Tories be trusted to tackle climate change when they have cut subsidies for renewable energy, expanded Heathrow and supported fracking across Lancashire?",4
"2019-05-09","1126602140753985537","After a week of great comebacks will Theresa May do the same in getting a Brexit deal through Parliament",4
"2019-05-09","1126607588194430978","Would a change of Prime Minister break the current Brexit deadlock?",4
"2019-05-09","1126610190873374721","Should Theresa May and Jeremy Corbyn be worried about the Brexit Party?",4
"2019-05-09","1126613879994368003","Recent figures show the first sustained fall in GP numbers for 50 years, how can this be reversed?",4
"2019-05-16","1129139141222912000","Do programmes such as the Jeremy Kyle show still have a place in society?",5
"2019-05-16","1129141958985900032","If the Brexit Party wins the Euro elections will this end calls for a Peoples Vote on Brexit?",5
"2019-05-16","1129145731116359682","Scotland overwhelmingly voted to remain in the European Union. In light of the current political impasse, should Scotland have another vote?",5
"2019-05-16","1129149361450037256","Boris Johnson confirms he will bid for the Tory leadership. Could he succeed with Brexit where Theresa May has failed?",5
"2019-05-16","1129151492953387008","Is there a trade-off between future North Sea oil revenue and Scotland's ambition to reduce greenhouse gas emissions to Zero by 2045?",5
"2019-05-23","1131675896396619777","Who can save the Conservative party?",5
"2019-05-23","1131679565150117888","Can the European elections today be seen as the referendum on Brexit?",5
"2019-05-23","1131683300903407617","Do milkshakes speak louder than words?",5
"2019-05-23","1131686252007370753","Do we need to re-nationalise British Steel?",5
"2019-05-23","1131689016036941825","Why spend £55.7bn on HS2 to save 20 minutes when the South West can only dream of achieving the travel times already achieved from York to London?",5
"2019-05-30","1134212828339027968","Is electing a new Conservative leader like changing the captain of the Titanic after it has struck an iceberg?",4
"2019-05-30","1134217674010050560","Should a new Prime Minister invite Nigel Farage to join his or her Brexit negotiating team?",4
"2019-05-30","1134220633284448256","Will a cut in tuition fees do anything to address the inequalities in our education system?",4
"2019-05-30","1134223971010961409","Why is everyone, so angry, about everything, all of the time?",4
"2019-06-06","1136750096501153792","Should the Leader of the Opposition be protesting against the President of the United States?",4
"2019-06-06","1136753219697303554","Should we he concerned that Donald Trump is ‘eyeing up’ the NHS?",4
"2019-06-06","1136756569708945409","Can it be right that 150,000 pensioners decide the next Prime Minister?",4
"2019-06-06","1136762372855648256","Theresa May said that those who served during the D-Day landings belonged to the ‘greatest generation’. Will future generations be as great?",4
"2019-06-13","1139285691542753281","Are broken promises, gaffes and hanging from a zip-wire the criteria for becoming the next prime minister?",5
"2019-06-13","1139289833543745538","When even our lawmakers admit to a drug-taking past, is it time to rethink prohibition?",5
"2019-06-13","1139293855386427394","Should all over-75s have the right to a free TV licence?",5
"2019-06-13","1139295654897946626","Following Welsh Labour's u-turn on the M4 relief road, is Wales closed for husiness?",5
"2019-06-13","1139298132632702976","Should comments made in the context of a comedy programme ever be seen as incitement to violence?",5
"2019-06-20","1141822748341280769","Is Boris Johnson unbeatable?",4
"2019-06-20","1141825119704276992","How is it possible to leave the EU since the withdrawal agreement won't be renegotiated and Parliament will block a no deal Brexit?",4
"2019-06-20","1141829273562558466","This year there have heen over 30 stabbings in London. Have our politicians failed us and do they accept they have blood on their hands?",4
"2019-06-20","1141834384426840064","With the WHO deeming the rise in anti-vaxers as a global public health crisis, should the government make vaccination mandatory?",4
"2019-06-27","1144365998298017794","Will we have left the EU before Jeremy Corbyn finally makes a decision on the Labour Party",4
"2019-06-27","1144370320037568513","Should MPs’ personal lives be subject to public scrutiny?",4
"2019-06-27","1144372842307510273","Is Labour right to readmit Chris Williamson to the Party?",4
"2019-06-27","1144375128832319493","Will I be able to visit and walk round Frogmore Cottage to view my Investment as a paid up tax payer??",4
"2019-07-04","1146896145781854215","Is limiting the ban on fox hunting a move we should even he considering in 2019?",5
"2019-07-04","1146899217304231936","Have the Conservative Party leadership contenders finally located the magic money tree?",5
"2019-07-04","1146902167648972800","Was the behaviour of the Brexit MEPs in Furopean Parliament this week ‘cheerfully defiant’ or childish and disrespectful’",5
"2019-07-04","1146904220911714305","With obesity-related cancers on the rise, is this the right time to be reviewing the so-called sin tax?",5
"2019-07-04","1146907590997266438","Is it time the Labour Party turned its hack on Jeremy Corbyn?",5
"2019-09-05","1169727030168096769","How can I or any rational voter trust Boris to act in the national interest if his own brother can’t?",4
"2019-09-05","1169731479708020736","If you're so sure the public don’t want ano deal, why not allow a vote on the 15th?",4
"2019-09-05","1169735025027407873","Since Mr Johnson would rather be “dead in a ditch” than delay Brexit, will he be handing in his P45?",4
"2019-09-05","1169738669919522817","Has the idea of compromise on Brexit died in Parliament?",4
"2019-09-12","1172263313142628353","Yellowhammer: Should this now be the end to any further discussions on a no-deal brexit",5
"2019-09-12","1172267283768627204","We are hearing what will happen with no deal, can we quantify the likely economic damage by further delaying Brexit?",5
"2019-09-12","1172269690493841410","If the Supreme Court upholds the ruling that Boris Johnson lied and acted unlawfully, should he resign?",5
"2019-09-12","1172272974747111430","How do I sue David Cameron for causing mental distress, uncertainty and proroguing any progress in reasonable government?",5
"2019-09-12","1172275735060525058","Should Geoffrey Boycott have heen given a knighthood?",5
"2019-09-19","1174804393557921792","Have the Liberal Democrats become the most dangerous and extreme party in British politics?",3
"2019-09-19","1174808633298870273","If the Prime Minister cannot see “the press”, how can he be expected to see the problems within the NHS?",3
"2019-09-19","1174811162350936064","In the UK, suicide is the main cause of death in young people under 35. What does it say about our society?",3
"2019-09-26","1177336791793315841","Is it humbug to worry about inflammatory language which fuels populism and conflict?",4
"2019-09-26","1177341110307438597","We all break laws on a day to day hasis, do you think it's acceptable to do so if it’s in the national interest??",4
"2019-09-26","1177345217449594882","Isn’t it time for the opposition parties to admit they will never vote for any deal Boris negotiates?",4
"2019-09-26","1177348764513775616","Philosophers consider envy to be evil and destructive. Is it envy which fuels Labour's desire to steal other people’s property?",4
"2019-10-03","1179873561206497281","Do you actually believe Boris’s new deal will be agreeable to the EU?",4
"2019-10-03","1179879494078930944","Does giving the DUP a veto on the future of Irish relations risk violence more than a no-deal Brexit?",4
"2019-10-03","1179882762477723648","Is there any level of public interest that justifies the publication of a private letter from daughter to father?",4
"2019-10-03","1179887644148416517","Britain has just lost its measles-free status. Do you think there should be compulsory vaccination for children before they start school?",4
"2019-10-10","1182410371895828482","Should climate change activists he applauded or arrested?",3
"2019-10-10","1182416357859774469","Is there a realistic pathway to a Brexit deal on October 31st or is it just more political spin?",3
"2019-10-10","1182421427498168321","Should snacking be banned on public transport?",3
"2019-10-17","1184951148911964161","Should I he jumping for joy or crying in light of the new plan",4
"2019-10-17","1184953099053666304","Isn't it time for MPs to ratify the deal and get Brexit done?",4
"2019-10-17","1184956821896859649","Now that the DUP have been thrown under the bus - who will Boris turn to, to push through the deal?",4
"2019-10-17","1184958303132176390","Four Bulgarian fans have been fined £443 and banned from sporting events for two years. Is this going far enough to tackle racism?",4
"2019-10-24","1187483086885400577","Is a General Election the best Christmas present for the UK?",4
"2019-10-24","1187487976374329344","North East industry was decimated under Margaret Thatcher. Do you agree there will be a repeat of this after Brexit?",4
"2019-10-24","1187494336499474438","Does the gig economy give workers new freedoms or mean greater exploitation?",4
"2019-10-24","1187495593826013184","Would stricter border",4
"2019-10-31","1190039194871246860","How will a general election solve the Brexit crisis?",4
"2019-10-31","1190043096769351680","Is UK politics no longer a",4
"2019-10-31","1190046385971826688","Should the London fire chief be allowed to retire on a £2 million pension in the wake of the damning Grenfell report?",4
"2019-10-31","1190049599190372353","If Nelson Mandela could shake the hand of F.W. de Clerk when is it ever acceptable to refuse a similar gesture between civilised people in the public eye?",4
"2019-11-07","1192574514410016769","With lan Austen telling Labour voters to vote Tory and umpteen other inter-party fallouts, how can we trust yous when yous cannae trust each other?",3
"2019-11-07","1192579927935197186","If the SNP win the majority of seats at the election, is this a mandate for another independence referendum?",3
"2019-11-07","1192585284891926528","Why won't the Home Office reconsider the Misuse of Drugs Act to allow safe rooms of drug consumption?",3
"2019-11-14","1195116084438937602","Why should we believe the NHS is safer in Tory hands when we have the worst waiting times in England since the targets began in 2004?",3
"2019-11-14","1195120098639597568","Whether or not the UK leaves the FU, how should the UK immigration system look in the future?",3
"2019-11-14","1195124150001709057","Is was world kindness day yesterday. What chance is there of our leaders giving us an example worth following?",3
"2019-11-21","1197647848562724865","Is Jeremy Corhyn and Labour looking to radically take the UK forward to the 1970s?",4
"2019-11-21","1197652382244593666","How can we trust a PM whose party is willing to trick the public into thinking their Twitter account is an independent fact checker?",4
"2019-11-21","1197656319530094592","In light of the Prince Andrew controversy, Should we re-evaluate the role of the Royal Family?",4
"2019-11-21","1197659739544576000","It has been over two years since the Grenfell tragedy. Has the government done enough to tackle unsafe cladding given the recent fire in Bolton?",4
"2019-11-22","1197953689706733569","Should businesses he frightened of an incoming Labour government?",15
"2019-11-22","1197956172432707584","Will you campaign to remain or leave the EU if elected? Why would anyone vote Labour without knowing that answer?",15
"2019-11-22","1197959082134712322","Scotland voted overwhemlingly against leaving Europe and for a pro-independence governmnet. Why will Labour not support our right to decide our future?",15
"2019-11-22","1197961370307907586","If there’s a hung parliament, what's is the price of your cooperation with a minority government?",15
"2019-11-22","1197963667771469825","If government doesn’t agree to a second independence referendum for Scotland, what action will you take following that decision?",15
"2019-11-22","1197966064996499456","Last year (2018) there were 1,817 drug related deaths in Scotland, an increase of 253 lives lost in 2017. This places Scotland three times higher than the rest of the UK and highest in Europe for drug deaths. What are you doing about this ongoing tragedy?",15
"2019-11-22","1197968126043922432","Do you regret starting off the campaign by saying you could be PM? Do you now agree this sounded",15
"2019-11-22","1197969562102308866","Is revoking Article 50 confirming to 17.4 million people you think we are stupid and didn’t know what",15
"2019-11-22","1197969942248906753","Despite being a passionate remainer the Lib Dem's standing on a manifesto to unilaterally cancel Brexit and the electoral pact has cost you my vote. The Liberal Democratic Party title is now a misnomer. How can you defend that decision?",15
"2019-11-22","1197972882707681281","Will your conscience be clear if the Tories get in and Brexit goes ahead because of the divided remain",15
"2019-11-22","1197973783820328960","Having voted for fracking a number of times, how can we be sure of your commitment to halting climate",15
"2019-11-22","1197975210215038979","How important is it for someone in your position of power, to always tell the truth?",15
"2019-11-22","1197977301176201218","As a working single mother I rely on benefits and just manage to sustain myself and my two children. Under the Conservative government what guarentee do I have of staying on this side of the food banks?",15
"2019-11-22","1197979006429216768","Racist rhetoric in this country is rife. Will you admit that you have contributed to this and say the words:",15
"2019-11-22","1197980585945436166","In 2015 the Tory government pledged to recruit and train an additional 5000 GPs by 2020. In 2019 there are actually fewer GPs. Why on earth should I now believe yet another pledge to recruit an additional 6000 GPs over the course of the next parliament?",15
"2019-11-28","1200184219051417601","Is our current NAS safe in any post-Brexit trade deal?",5
"2019-11-28","1200187863905779712","If |have three apples and the Conservatives give me two more, do I have five more apples than before?",5
"2019-11-28","1200190262334705667","The IFS says both main parties’ spending plans are not credible, when will politicians start being honest with the public?",5
"2019-11-28","1200196352468230144","Regarding racism in the Conservative Party - does Boris’ ‘one bounce and you're out’ not apply to himself?",5
"2019-11-28","1200196362370990086","What are we to make of Jeremy Corhyn’s repeated refusal on the Andrew Neil show to apologise for Labour anti-Semitism?",5
"2019-12-05","1202721285706530816","What's the point of ‘getting Brexit done’ if it won't solve any of the problems normal British people care about?",4
"2019-12-05","1202726350269952000","I've taken a big pay cut but I plan on amassive spending spree this Christmas. Is this pure fantasy?",4
"2019-12-05","1202730643244933122","Should convicted terrorists be allowed early release? If so, what provisions are in place to protect the public?",4
"2019-12-05","1202734186567753729","Will the members of the panel be watching the Queen’s Speech on Christmas Day?",4
"2019-12-09","1204137176772096001","How can my voice be heard when I live in a safe seat constituency, so my vote won't change it?",4
"2019-12-09","1204142094526373890","How can it be democratic to have a second referendum on EU membership hefore implementing the result?",4
"2019-12-09","1204148950191812608","How can governments say they are serious about climate change without dealing with one of the biggest contributors, meat consumption?",4
"2019-12-09","1204153951559520257","How can I be sure any future houses are genuinely affordable when private companies are expected to build the majority?",4
"2019-12-13","1205586940566872070","Did Jeremy Corbyn lose the election or did Boris Johnson win it?",4
"2019-12-13","1205591633116454915","Elected on an utter blank canvas of a manifesto, could we be about to find out who the real Boris Johnson is?",4
"2019-12-13","1205596649361432576","With an increase in support for the SNP, is it time to say goodbye to Scotland?",4
"2019-12-13","1205599236055801860","The leader of the Welsh nationalists thinks there should be new legislation to stop politicians Iying. Do you think it would ever be passed?",4
"2020-01-09","1215402614482927617","Is Harry and Meghan’s decision to step back as senior royals ‘petulant and ill-judged’?",4
"2020-01-09","1215406665429868545","Has the assassination of Qasem Soleimani on the orders of President Trump made the world a safer or more dangerous place?",4
"2020-01-09","1215412266176335872","Should the Labour Party make a clean break from Corbynism?",4
"2020-01-09","1215415093225230336","Are special advisors a threat to democracy?",4
"2020-01-16","1217939281362214913","Will reducing air passenger duty only lead to more domestic flights and worsen the climate crisis?",5
"2020-01-16","1217943249844867073","Should the Sussexes profit from their royal status?",5
"2020-01-16","1217946389163974662","Considering Boris Johnson's comments about Liverpool and its overwhelming support for Labour, what can we expect from a Tory government?",5
"2020-01-16","1217949655314718720","Which Labour candidate, if any, do you believe can reconnect with the lost voters in the north?",5
"2020-01-16","1217952004410150917","Is it coincidental that after the worst figures on record of the four hour A&E waiting targets the government is talking about scrapping the target?",5
"2020-01-23","1220475884139941888","As the mother of a 14-year-old boy who was mugged locally three times last year, once at knife point, what are you going to do about it?",4
"2020-01-23","1220482293778829324","Is a potential trade agreement with the US now in jeopardy as a consequence of the new digital tax?",4
"2020-01-23","1220485037449273344","Do Londoners live in a political bubble and should Labour stop listening to them if they want to win an election?",4
"2020-01-23","1220489833782611970","Should politicians be subject to lie detector tests?",4
"2020-01-30","1223013828566429696","Should the Department of Transport and the Treasury shoulder the majority of the blame for the failures of Northern Rail?",5
"2020-01-30","1223017953068769288","Is HS2 the best way to spark infrastructure revolution?",5
"2020-01-30","1223019154195865602","Is it really safe to fly anyone out of Wuhan hack to the UK given the severity of the coronavirus?",5
"2020-01-30","1223022264888840193","Are those who voted remain being mardy or are they justified in trying to curtail celebrations tomorrow?",5
"2020-01-30","1223026278774845441","The average age of owning a mobile phone is becoming younger. Should we be concerned?",5
"2020-02-06","1225549514410528770","Is stopping the automatic early release of terrorists enough or is it Just postponing the problem?",5
"2020-02-06","1225553733293084679","Fossil-fuelled cars are going to be banned in 2035, what is the government going to do to incentivised us to change cars?",5
"2020-02-06","1225556793432125441","Has the impeachment helped or hindered Donald Trump’s re-election campaign and should we care?",5
"2020-02-06","1225559709652078595","I'm wearing an off-the-shoulder top. Does the panel believe I am appropriately dressed for this occasion?",5
"2020-02-06","1225562108441571328","Should the Prime Minister speak to all of the press or just the ones he likes?",5
"2020-02-13","1228086877191835648","Was Sajid Javid right to resign as Chancellor today?",3
"2020-02-13","1228094880397877249","Is a bridge to Ireland a bridge too far?",3
"2020-02-13","1228097734546280450","With drug deaths in Dundee expected to rise, are we doing enough to prevent this?",3
"2020-02-20","1230623075152093184","Please explain how chronic understaffing in social care will he tackled, given the government's new immigration system?",4
"2020-02-20","1230628317277151232","Have we forgotten how to be kind??",4
"2020-02-20","1230633614838239232","Why has Boris Johnson not reacted to the appalling recent floods and no Cobra meeting?",4
"2020-02-20","1230636339026112520","Should we continue to support the BBC as a universal public broadcaster?",4
"2020-02-27","1233159870435733506","Given the current strains on the NHS, is the Government prepared for a coronavirus pandemic?",4
"2020-02-27","1233164130053427202","Is the fall in life expectancy proof that austerity kills?",4
"2020-02-27","1233168761101914112","After today’s court ruling, should the Heathrow expansion go ahead for trade benefits or stop for environmental reasons?",4
"2020-02-27","1233171634732793857","The Government has promised to tackle the number of rough sleepers. When will we see that change?",4
"2020-03-05","1235697040002363392","How afraid of coronavirus should we he?",4
"2020-03-05","1235701221828087809","How do you expect an already strained NHS to cope given 1 in 2 NHS posts are vacant and healthcare professionals would need to self-isolate for 14 days if exposed?",4
"2020-03-05","1235704632200003595","How will the government ensure that providers of adult social care are sufficiently resourced to respond to the demands of coronavirus?",4
"2020-03-05","1235707736911941632","Has Priti Patel’s position as Home Secretary become untenable after the recent claims of bullying?",4
"2020-03-12","1238232607676149766","Every European country seems to be taking pro-active action to tackle Coronavirus. What is our Government doing?",3
"2020-03-12","1238241353299091458","Are we doing all we can to support the vulnerable groups to help them through Coronavirus?",3
"2020-03-12","1238244855693877255","Has the Chancellor found the magic money tree we were told didn’t exist?",3
"2020-03-19","1240731273670295552","How are you going to ration ventilators and other vital equipment for patients, and protective equipment for staff when the NHS is overwhelmed?",5
"2020-03-19","1240735494536867851","As a small business owner who employs nine people, I am concerned about the future of the business . How are the government proposing to help companies like mine?",5
"2020-03-19","1240737952696860673","Many I know have children to feed, rent to pay and are going to struggle in the coming weeks. What does the government intend to do to help these people?",5
"2020-03-19","1240739800132530192","My husband and I are both in our seventies and my husband has serious health problems. How do I balance the risks between collecting medication and food, and potentially spreading the virus?",5
"2020-03-19","1240742075089465356","Given the cancellation of GCSEs and A-levels this year, what is the fairest alternative for the students who have worked so hard for two years?",5
"2020-03-26","1243268791867506691","Universal Credit will not help cover my rent, pay my bills, put food on the table. Why couldn'y something have been put in place to help support us using our bank accounts, invoices and our UTRs?",3
"2020-03-26","1243271387973922816","I recently lost my job and have underling health conditions. I'm self-isolating and unable to work for probably 12 weeks. What help is out there for me so I can get through this uncertain time?",3
"2020-03-26","1243277015379259393","Has the lack of clarity in government guidance led toa situation where companies and people can deliberately or intentionally misinterpret the rules?",3
"2020-04-02","1245790192491008002","Why has Germany been able to test over half a million per week while we have only managed 5000-8000 per day?",2
"2020-04-02","1245802592422289418","What is the panel's view on how the police are currently enforcing socialn distancing?",2
"2020-04-09","1248330954474651648","How much of the current measures in the UK have been informed by what was learned in Italy?",2
"2020-04-09","1248338014390169601","With the lockdown taking its toll mentally on many people, is it right to use allocated allowance outside of the home for things other than exercise?",2
"2020-04-16","1250867390449176578","Given the potential plight of many SMEs who are very likely to go out business, how are the government going to manage and balance the transition out of lockdown?",2
"2020-04-16","1250874420635357185","Face masks are proven to stop the spread of the virus onto someone else, so why aren't we using them?",2
"2020-04-30","1255978039923617806","Can you assure that the economic cost of the crisis will not be paid for by the poorest in society?",3
"2020-04-30","1255983970841440256","Do the panel appreciate that even when restrictions begin to lift, help to keep small breweries, pubs and venues alive will he needed for some time?",3
"2020-04-30","1255986684249980929","If the government does not know who is carrying the virus in our communities how can they know where and when to lift restrictions on movement?",3
"2020-05-07","1258515132822347776","Why and how did our Government allow this to happen when we had advance warning of the figures coming out of other countries?",4
"2020-05-07","1258519250567749632","Does the panel feel it is a small price to pay to share our personal data to control and quell this virus?",4
"2020-05-07","1258523108874444802","Is it appropriate to ease the lockdown in all areas in the same way, even though the effects of the virus have not been evenly distributed?",4
"2020-05-07","1258525812480897027","I'm about to return to work where we hot desk. What precautions are the government proposing to ensure safety at work?",4
"2020-05-14","1261051474978705412","What can we do to ensure key workers are protected both at work and on public transport?",5
"2020-05-14","1261055949323862016","Does the panel believe that Stay Alert, Control the Virus, Save Lives’ has any real meaning to the public?",5
"2020-05-14","1261058546050961410","Garden centres have been permitted to open as they are heneficial to mental health, but surely seeing your family is even better for your mental health?",5
"2020-05-14","1261059976581218311","At the start of this crisis we were told a mortality rate of 20,000 would be a good outcome. How do the panel rate the government's performance?",5
"2020-05-14","1261062872932761600","What scientific evidence could be used to conclude that Scotland, Wales and Northern Ireland should have different policies?",5
"2020-05-21","1263588113848258570","What can the panel suggest for the schoolchildren who have missed nearly half an academic year and face distrust about social distancing?",4
"2020-05-21","1263592783865995264","When are we likely to see test, track and trace fully implemented?",4
"2020-05-21","1263596894174932994","Lockdown could be the end for many small, independent theatres, do you think the government should help hail them out?",4
"2020-05-21","1263600201002102784","Would you rather eat a sandwich made by someone wearing a nice smile or a face mask?",4
"2020-05-28","1266125344488206339","The success of Track and Trace will rely on public trust in the government. Has that been undermined by the events of the last week?",3
"2020-05-28","1266129510199681024","Why is it other nations managed to expedite Track and Trace? Could the UK and Scottish governments look to their success rather than reinventing the wheel?",3
"2020-05-28","1266135741752651776","Emptying hospital beds without testing patients had outrageous consequences for our elderly citizens. Does this highlight the lack of respect we place on them?",3
"2020-06-04","1268663120739868672","Events in the US arguably are the result of African Americans feeling oppressed in areas including career, healthcare economics and politics. Does the UK suffer from similar systemic racial issues?",4
"2020-06-04","1268665634218524675","Should the government do more to protect people from the BAME community from Covid-19?",4
"2020-06-04","1268668735688265733","Is a 14 day quarantine for travellers coming into the UK pointless when we are lagging behind other countries in getting control of coronavirus?",4
"2020-06-04","1268674245648879617","Are we easing lockdown too quickly, risking more deaths, a second wave of infection and further untold damage to the UK economy?",4
"2020-06-11","1271197809904140289","Will you commit to the removal of all statues and portraits of individuals who profited off the Empire, relegating them to museums where they belong?",4
"2020-06-11","1271200995494805515","Will the possible taking down of 60 statues in the UK advance the cause of Black Lives Matter?",4
"2020-06-11","1271204155072315395","/runa restaurant with family members dependent on this business, what strategies will the government put forward to support hospitality?",4
"2020-06-11","1271208169650491395","With Test and Trace results showing a third of people who test positive are not providing details of their contacts, is the system up to scratch?",4
"2020-06-18","1273735363866103811","What does it tell us about the government that it was forced to do a u-turn by a footballer so that the poorest children would be fed during the summer holidays?",4
"2020-06-18","1273737849389625345","Is a six month delay in learning as devastating as the Chief Inspector of Schools has stated?",4
"2020-06-18","1273743564040810501","Current app development is experiencing problems, if we don't get it working does it really matter, will it make a difference to preventing a second wave?",4
"2020-06-18","1273745912993628162","The Prime Minister announced a review into racial inequality. Isn't now the time for action rather than just another review?",4
"2020-06-25","1276271596823547905","I welcome the easing of lockdown. Is it not time to allow people who are aware of the risks to make their own decisions?",4
